sample_id,seed,w_wr_ratio,nw_wr_ratio
195,22040057631415637174577097434979512725,1.0342805875661183,0.9353546085858756
196,275217220123163279811200746955971672439,1.0138400159119785,0.934687637248062
197,113972722591347110915307206602428679138,1.031404821923578,0.9536492245087833
198,103302752783148138323852364805725163096,1.0217525810096613,0.9173477477280132
199,170524796230362384691102385933536975493,1.0068358533877562,0.9421941520199286
200,153146828901628096534902545299137325957,0.949611557699715,0.888010368125849
201,96175423436248809788313978527976208848,0.9806314461576786,0.8779197343539357
202,323120534728262943887010373349366651993,0.9665457216866115,0.8741509952894012
203,265267617151995471388778997056888797309,0.9881329486015896,0.9014901432454336
204,330271597023427561357809068745302910085,0.984491506188047,0.8852252874731847
205,35966727443112848692463379721950129470,1.0089767324724388,0.9386527384096066
206,164064752553303610986278675173960197499,1.0212604111206727,0.9470491178401155
207,300169881520761494827750709879897933019,1.023594807324549,0.9491124404625074
208,20634229752484936463103589476452593663,1.0308464140921678,0.9171884393553746
209,225835898438761456068715250114799823181,1.004616443209825,0.9433837960130063
210,202391374362429384866735703065385637388,0.9904490185674923,0.8668825583694606
211,207220711079003143901755488418526681508,0.9602473310332339,0.8580918071471756
212,314337399855128755095243943631379587067,1.005267455349079,0.906711547324769
213,34751438470338768505955719072784083844,0.9760604843641734,0.9101430552680987
214,153561285947028233903913803663675225728,1.0212918390306145,0.9168206091537294
215,79878077154602222914898860081016677562,1.021194122064025,0.9219235723187678
216,187035936734434985084550517415199948751,0.9979824704739021,0.9011272281958502
217,336408585059758439874283555770425518985,0.9934001814220631,0.8912883833407269
218,42182192793156134183781949790049289956,1.0127557603699706,0.915032544926533
219,286157683141095448856632410690411853401,0.9665343217468723,0.9108105694611829
220,239087471725246849827357846291401664622,0.9668137069524454,0.8599510465506328
221,115674017277108347094180884991827460675,1.0073057816777817,0.8692766800951507
222,320049289049570467778036527507132413443,0.9911633529156332,0.9074074586527981
223,149466347850933431441540023462085724114,0.9943305643285028,0.9055883438875502
224,271941834959481272923188075055763613301,0.9656258553793303,0.8510087571966487
225,187697919051386369193818722125692962998,1.0037857887878985,0.9333299858209115
226,286015286216600480424526250209098883464,1.028819021651222,0.92831228416572
227,277174085227154760436206294196740901689,1.0164239605930216,0.9188486343538765
228,90049257586969599226708758857611068679,1.0225236404853737,0.9449173223649442
229,150662405443398360261348703103328558528,1.033547767204988,0.9429740333066132
230,64191711567462432829219314365391826841,1.000485699931568,0.9287002611284814
231,262118848110516079016784791461010351780,1.027351523011609,0.9467668336767954
232,50566977093829553950386509966973486532,1.0308137683578147,0.9613306304242372
233,239354892210506327986713239045533323366,1.0323742915479155,0.938895252013005
234,135312360050593446287928206227917637296,1.0256797910795445,0.9595451004748338
235,116476620006691714413878160971835883979,1.0076156514317722,0.9526039767328358
236,249618965130753489125602042272911265386,1.0289768047725765,0.9552088447543348
237,49326306234154375079177479544030087579,0.9919497615678149,0.9158181821258532
238,127234307623055458799668454632657576025,1.0304670615020484,0.9431289384968697
239,314816495462376465602123218480040325085,1.0154031721599561,0.9008297963708745
240,162992777551420523048979376238867802954,0.9929336988840327,0.9361663486473172
241,45126361835592397981041746192946415814,0.9837856644953363,0.929288159898975
242,6580646722630970954007562011660065219,1.0144442648026122,0.9293450102825
243,98000779300716201755454045778562543355,1.028728015739323,0.8932426602712241
244,41642201242648725051917497706950713712,1.0047324465440917,0.9354814586023492
245,75585129828205811858107242995539808427,1.0310758461712615,0.9441731966149373
246,165523126462559178335911152444011011250,1.0328045212275145,0.9598733569980581
247,291973280358710090184298329560414781743,0.9694643871311877,0.86268755723517
248,162449208136349627544826502550394675811,1.0331906677476266,0.9390132191249965
249,161302537210684202489843441468823038443,0.974140913253863,0.8713619091501363
250,192939407055681997163931521419498711660,1.0050730858037107,0.9073227842325644
251,266545962791101364825545026204778986592,0.9979398189630321,0.9041098939059041
252,288527862350780693292092066066745936976,0.9985437805974999,0.9185126642421813
253,124261074640268762962120037670342348024,0.9850662569005516,0.9002893390216372
254,287261147881581263644654028156349255569,0.9963838239363231,0.9066660001913474
255,205746209406139305725336305200316328938,0.9933341151578301,0.9215582167522678
256,155134510140250051377136022190983484982,1.0168785855827578,0.9261009307870408
257,107417927391919766833433360658215954791,1.0385703885345612,0.94362818745314
258,104499774487241409058446674350976443412,1.028113660786226,0.9231725211072593
259,214246180080274362963802665382447379783,1.0347144021377597,0.95742639259781
260,72905442871586941580762940278426691039,0.9603329476757677,0.8884148076967323
261,332891992037199099687849038450145589210,0.9700035561955161,0.8823114753543417
262,71945142786441309145404927331449679772,1.023309987625192,0.9390416996179826
263,204179586908493317059811411319293935540,0.9863723313680695,0.8643044357058324
264,265129907996647803484658670534610113992,1.0165787637106225,0.9337673523686941
265,141987712364782197907490221849437733485,1.0144749793120211,0.9221334260031924
266,231403345220818616856002248623404634134,0.9913833281114641,0.9337488268886447
267,28475235059269872476096184445691615546,0.9910405757412061,0.9212828052517399
268,189658661111639443633346033092856795046,1.0010837494955067,0.9327258755423063
269,214314887832500441317584948901366270066,0.9899547937842487,0.9167930436389313
270,279453528699394327388066059353052478283,1.0044573661269998,0.9068558568531674
271,253959228028863867982328039950441046130,1.0100590127592377,0.9195671330660815
272,336319169458815091261518437710584124281,0.9743473335611673,0.8873129188237111
273,216980764101877351718952763554727065834,0.9799632013181864,0.9194388982558682
274,156161227370008293372908103200782175123,0.9944007088819896,0.8735148884151231
275,331715953421042410528747623214065662460,0.9957450226767414,0.9513538792683641
276,35473048284923771252603002917031425829,1.0351792884924738,0.9270411038852541
277,139127833471850262186792264827665596580,1.0428810236575548,0.9391474951849133
278,226335094310992244126247972501732544630,1.0519120545929885,0.925160963283571
279,310299819072138309696117341220216474034,1.0212523499046233,0.9544270127315211
280,263854437377117029595396213671847949949,0.963164983868155,0.8818259838434328
281,268096787663129129709579128902083428068,1.0014641832425544,0.8992915637464232
282,240288417513454740890635933166564477354,0.995640953243993,0.8651021541222031
283,33935901982934850290731887247499893570,0.9496162169185473,0.8949439832267149
284,196735139458450913466723538047568110714,0.9765672105293722,0.9112050882563885
285,185373421793798436145122571521544382631,1.0289323968624322,0.9506400353136021
286,296621763197145885429028095248914531227,1.0160355371603036,0.9558024431274826
287,328093285936142081773525819178852251774,1.003363661800487,0.9364083607457071
288,46177317393760991422661226296983088325,1.018178309823061,0.9268368593453614
289,334476071504122050128610150087593856605,0.9854221233593122,0.9188973705502071
290,275262044615943954711109516974785765025,1.0080108253221196,0.9210786517129004
291,335341654953209199137321775154616120068,0.9901463779393502,0.8958208128840168
292,137720270980052969389960879318414474826,1.0445475287587505,0.9432054576962962
293,205088622559064685443469701214908407251,1.0050057191223636,0.9140618033855783
294,22328688662693899024863284850332905835,1.0003678944405545,0.9262361283186585
295,150724924113786117907629171926127190916,1.0368192096949889,0.9271413489977512
296,199542579526212357760028066847265545621,1.0254954929683717,0.9450325836927005
297,322490587692184812745804529896652965459,1.0148613265927378,0.9321377481155058
298,185189973202208625244664343189630935544,1.0364266103853432,0.9502135532503675
299,270180143734178643207929417416693374332,0.9872738957712504,0.9125265086834856
300,57430974809250415362695479362022294508,1.010556690355711,0.9138343474952496
301,171805685875575516577376588260203194763,1.0140298093312021,0.9242206696804814
302,172366508481157867576444864511758640730,1.024336112764055,0.9347930504735668
303,36806258016912293306386900249468354549,1.0056608035736947,0.9162496168258545
304,244436026298536244718103178693318670114,1.002625823067501,0.9515743631334638
305,159103987052942809555293978111223299312,1.030177364045075,0.9602683702867929
306,171264783925192830940259765953385070665,0.9973084221707054,0.9305403649012441
307,175642399790646055973459430788428197934,1.0402748847483094,0.9503631300019838
308,213942923477616744038852477868542428550,0.9945157651214908,0.9380207582116832
309,71833710685718742210127282291332792939,0.9983693160680994,0.9459900660829175
310,257267265818075081853097653378836342025,0.9963871028327469,0.902874328126007
311,307792270203020632617320657941040359426,0.9793905692188946,0.9064371063386193
312,139008971735883592231915125098823783752,1.0465887794708388,0.9489630482476344
313,265260407559018765698208470989446251523,0.9511756603264514,0.8638416919742649
314,132435389419429918329790969944253982141,1.0323990674678343,0.9405507693610111
315,328707717401869246466222969051732979501,1.0297262319172849,0.9365496844724702
316,255890757534854551537528439815992552380,0.9840139559421536,0.9357038158813283
317,144894968243555141273879392877215172055,0.9345453266242065,0.8847535271851779
318,181738015346440401018535227306198130864,1.028162688508247,0.8984635627510648
319,309999489863231123017182001476082268453,1.0023650826910222,0.9025501771249143
320,214225030562814510252517136717530328971,0.9830746888611471,0.8603860471350502
321,213593355489917852517773925696877055064,0.9910795325206361,0.9166194895279184
322,317594545209443602552388974808567395811,0.9936682585689499,0.8661515639798328
323,289922196936628558558908368933004745357,1.008607507888281,0.9191087214300249
324,68042765374081723885948735296800100160,1.0248651997826892,0.9402509897628722
325,180539466243238014016303167214338557952,1.012865744305995,0.9380930610520115
326,35706805292560533450076424127583759648,1.0142970253107366,0.9291230037181394
327,202350112553276478218154385652808634821,1.0169968461615633,0.9323612125770638
328,277211972501450348448692993608918633108,1.031235545696672,0.9249294578734177
329,243906496321944050995323509557407641262,1.0083668724255903,0.9222760141834023
330,41044843483764380451261009380002524783,1.0012209807153984,0.9345528472351142
331,65803905867625512680540826716500396148,1.0155796714462186,0.9381776406464684
332,328226518587154455827566258113198022605,1.015645000492579,0.9536194128370432
333,285040169138398804784387357553896755184,1.0045735781816358,0.8922586420946608
334,55717973497542675929214263284701107560,0.9888513992048433,0.9376081129575573
335,197843586667878348816022993065836662400,1.0332168551979564,0.9248030980508415
336,181898308067609412345912801399697904215,1.0214636900854528,0.957571545132173
337,33593722366503067101300431130488459555,0.9690948617394712,0.8413625800474038
338,276495477211266276917839882484257441004,1.040357215138114,0.946871115045362
339,14318149063922757320945205638759633983,1.0028019663913972,0.874015453135458
340,216374645069052218711280122128840643511,1.0014762823709016,0.9067596622303237
341,122179030719258465233136586254864059150,1.008782414563471,0.9014730446457738
342,144357494714882850039954866417092606293,0.9848480266724091,0.8673194161316853
343,37682954453397712743984588014504536825,0.9905022789993856,0.9448399620703362
344,251571911321810651208579220495404459332,1.0278109555751547,0.9159879684519361
345,174003169340844720719316965952754533346,1.0240276168351359,0.9496087484803586
346,196443145644539030179818423604954830803,1.0202993849542275,0.9457050498136078
347,286961054277476397166244269538530931173,1.0148471786984465,0.9356461906775531
348,47769915509533702775514539833974736879,1.0412068278618696,0.9473712592201482
349,260026941921693779046259570592436625723,1.0246525179746002,0.9530291398377649
350,33286229141436832313333128069465954303,0.9939009494705797,0.9064728695004495
351,133685297782528505460437431058967467307,0.982183341602896,0.9032786408203957
352,117928791737362037149226531249156253439,1.0341824543177363,0.9389926025254662
353,140087007173327501421876156501545756914,0.9677658046304494,0.8760940568365084
354,152539795554982806398174686760801919132,1.041458323681396,0.9273329223237133
355,173736464543112429699849388859000601393,1.0037466646844766,0.918376170514235
356,112570636165373855693491409719989363893,1.0031672442689423,0.9331055884127322
357,109425001643512270265366743961067410512,1.0084274005952654,0.8907021439111386
358,81039420992688930718292986062089355824,1.0144867770425698,0.9498011336280046
359,156488599929198404364660816351062514261,0.9997592713242216,0.9461350949700819
360,154114662920858687135111486097964869816,1.0001552418495594,0.8981220658971052
361,238267325130390986380347155226831245477,0.9855617124257037,0.9113528697131686
362,147708557074474148852428591963507518310,1.0078126162832395,0.8939276506880277
363,260740133147895977446934743755872493389,0.9718388738822522,0.9234453698386174
364,63065026774210065859948404192731361528,1.0242792397823717,0.9511322595687165
365,25490666227975611889534335137898614304,1.0393591126327364,0.9551188058309464
366,84953254171212211421604568270238830415,1.0253472013976426,0.9691368582693681
367,301829373146805383223725077959166758303,1.0066624750177817,0.9350252273566877
368,108069265863295172418543925957000344700,0.9976972735158915,0.9296141662729429
369,270463454903142401575142841308106218727,0.9894086486432783,0.8993258857838304
370,218349913844945067897052497234097043020,1.016944669039019,0.8872562088052899
371,214891924761141151997819496184865939867,0.9905586125463749,0.8789753768419327
372,318412442380977046688108323066835641218,0.9723876768072369,0.8862046132606265
373,40824849896669153136027615679545054151,0.9719291924564909,0.8939818720978744
374,64482925498322353991904622727336668898,0.9454065418223633,0.8542408944521546
375,181069712222886408958344616841193442057,1.0072597176888822,0.9036975687587527
376,330555762836867141893812063284806519383,1.0259483857178369,0.9437876778796505
377,207296476718933637607214703486058572079,1.0272538944997793,0.9551773296861336
378,5367607476998740292037808288529178727,0.9955412170986536,0.9174222772490185
379,176563827867658115082127618648461489647,1.0101695688202112,0.9479825570279027
380,47470486452151706124341446529052339747,0.9816544173392154,0.872887546345891
381,324961265575503553245979071887766710586,0.9803225334805016,0.8860934033802038
382,184501607726250863220841209320707692629,0.9877229330924588,0.9466023625886345
383,290571053227427020119661367546395982912,1.0161711022504265,0.895953178880492
384,156283922531144615783617619849293805058,1.0113564770257253,0.94115293193685
385,233337453543488487418599412990548767389,1.0086189390436995,0.9167582960217455
386,272892202866775321331962984251667571282,1.0114851878279585,0.931017710992414
387,194904438704855602447183772308374442409,0.9563713128595956,0.9159568433014093
388,98727687728524985739996977953935592457,1.0070465354474747,0.9106424539070805
389,129311887488073740271081998797131551590,0.9914511305284202,0.900281503161275
390,58619644613497910824327689030043866137,1.0031067959023674,0.9242708442283385
391,68651907090242026447980636042641219676,0.9983717493891009,0.9072128393970914
392,333694586999185071268370830672983725041,1.0074258958155224,0.9301930465552749
393,162417310214533874229870611040610518520,0.991404153257466,0.9194844849918176
394,224039285271056377717401230392433045863,0.9903598147344734,0.9286448898834488
395,236968986826013760172838199828816504934,0.9897140449894545,0.9462221325885515
396,320459403492237619586487652846879976704,1.0100133777094435,0.9534737841782672
397,115239032270834301476850776539666818176,1.0317571372277499,0.9325145208832665
398,4606518995863135727205889378254104799,1.0081691145689826,0.9583089390005569
399,83671464055896062407463703592342318789,1.0261714065072856,0.9571809251777762
400,124129371553308042253175752876046576614,1.0140671745747118,0.9447911870471953
401,8505093346115362245494233160381542185,0.9945902729089118,0.9226818744552777
402,248562199632861258274499528599561223400,1.0251080897833151,0.9308431637885017
403,39812807726828114165474598996924343970,1.0260430210999558,0.9083642107722213
404,317518012882318090357694713748173372347,1.0074633348630568,0.8788782702726846
405,301962461958894212717212580889017811328,1.013482569447764,0.9510508601351924
406,196307802619391015894099809156343149730,1.0238246396876154,0.9409493522800988
407,291709079758846946644523366671866586420,0.98586425843586,0.9146141509830223
408,82813584011775974965256738922350599918,0.9935224068905703,0.9531402914518667
409,146293819168671476271735004539095296559,1.00145215813795,0.9117546814443829
410,85889456510075613417225893147233339294,0.9802756252847109,0.8764517269634028
411,171121329059430659161657861322914805321,0.9976449946040016,0.8833046811071753
412,28327884258819661142065106415547119890,1.0120926326892388,0.9277636719158346
