sample_id,iteration,seed,w_wr_ratio,nw_wr_ratio
88,0,12578529504030359189876394981621589634,0.3195829834800625,0.12340084248356743
88,1,3140224688579398018480764432126302871,0.3718891817651478,-0.10684015252477357
89,0,64864982759584947553778938144785317161,0.22629245371000653,-0.11451635650132104
89,1,267770037247409365611439278283534680383,0.2851280629934218,-0.09284955394951276
90,0,41730206364779644302503408209901526468,0.11107941321839977,-0.18255199016993323
90,1,101368885583528467587445505661259797864,0.2410201860557792,-0.17881404117089195
91,0,320968596197065754540083879492134210156,0.2345449885684947,-0.20405005679774396
91,1,126619329693944592693616548329251764778,0.18906569986745936,-0.012322953819201003
92,0,185934696284054247106158605140671766276,0.037807531460040435,-0.3113096041240317
92,1,199385757097916628977310686749093916768,0.10645914234208267,-0.059447024846485605
93,0,135581540745310885043101482337929214776,0.005586495636420162,-0.13603199674794308
93,1,68991234949426235277632000078920590165,0.1621106268586722,-0.13365059218073638
94,0,189297856454664632574588370860560944778,0.2656392420904562,-0.17549047726304676
94,1,169093585086311360142952485408572268035,0.14694292875850767,-0.11492199989458665
95,0,54388240794469028246976699278406179908,0.22802544298222646,0.1364631139771654
95,1,91547565395847191115416587620483936792,0.3991383041353015,0.08776566804502411
96,0,28912873430400541134717924325444817951,0.6043725902094501,0.036555936918537
96,1,118611183523298845755799743335687781362,0.1158172835811,0.05145019978291459
97,0,225863975861961284247753531422486642385,0.40061165039064234,0.001407735964979777
97,1,14463445787249991883298103455647565843,0.2620262169592441,0.21826324024188154
98,0,89665581934581130116148899122378876050,0.27344718829141196,0.052416232930378046
98,1,19947912447977010494276502448367040617,0.15089849800694613,-0.16566214848299865
99,0,40248585179462783964851194227561572029,0.1131837726621657,0.0450143038894124
99,1,139830173001432154124115817933412828624,0.1630747635788857,-0.0598126436882272
100,0,311108435305529905097244528774052581289,0.2200261398778565,-0.17582916136091847
100,1,255498167187533613088266956711682643659,0.07430626681096991,-0.07906281116134795
101,0,324929988207065193767366449132098304096,0.1707002275825108,-0.11952827188083114
101,1,247773130282402850799216784132219822064,0.03644842508777245,-0.23742431344213258
102,0,5963474745653818186380586416220364837,0.325346114171719,-0.08539352112389458
102,1,46419627667316951940132442189315873667,0.4047684890378742,0.043314025169704944
103,0,35621256364159080577765472607725214685,0.08749682009562904,-0.20864058924523352
103,1,92433233870020702252593754205500989974,0.05568904932275039,-0.13596707725162072
104,0,175235340762197880041625757416874070374,0.5249939209457362,-0.04948353108353844
104,1,107989836392763067122583851472523845007,0.3239693421852194,0.07509603044259762
105,0,259762684137456621468890936625922231581,0.3743348680641506,-0.026745832688251325
105,1,7565620525057926027833943174450961084,0.30203200670199365,-0.07336055677507526
106,0,241208603839216789890097289997534369822,0.2980756389412215,0.0714156387535694
106,1,145648385375243819242940098462369400817,0.2032697928961618,-0.031259010356615394
107,0,36749033534953481817154217967423345009,0.19372532758175132,-0.24666866475704577
107,1,3321502506503396903615127712618556345,0.2524978037460466,-0.23525273728367915
108,0,102989493712695958309426010828945581994,0.22903725959132978,-0.05796550719532906
108,1,318991445323735970500877561972865878155,0.4308442612814889,-0.038177608515735
109,0,94751136733439125270216693235765890904,0.3482898449645563,-0.10287156747873231
109,1,297257592888701283624483555602047775487,0.40667410083512373,-0.08881931945633048
110,0,296488139483833561186932006145013565572,0.16210857733642042,-0.1328665974255661
110,1,258002476829042818737466368718330720113,0.19127336088685598,-0.2838230204705626
111,0,340133395435598040942257127241574491910,0.058319426357016875,-0.07616333499878433
111,1,161244717701531816611026239353280513448,0.3323053554854754,-0.23256660389849015
112,0,296761685572158549498639150888546984168,0.10665632311890688,-0.0943770157095088
112,1,95569680773250334175220871310342917340,0.07638466756097992,-0.08334408549062525
113,0,295804064427331526076555944195834537465,0.2342002709121862,-0.15587789777870037
113,1,215277901349835321590454229450103673017,0.25127240640126536,-0.19703876202468218
114,0,67406412824925092383818192182074518420,-0.08699488512014283,-0.13888707174735038
114,1,293582517001012050182071928457950506210,-0.0201757968046893,-0.17303812363651128
115,0,118178851769367436550325574369116384754,0.11771422163793782,-0.10815633967454338
115,1,43532433317727864046378672676797679347,-0.031607751955041646,-0.3246854521627187
116,0,18741554934082891368620276837656776257,0.29139160682963416,-0.19203403765118485
116,1,329638412240291997065638089404919409374,0.15416299586284854,-0.1558649834230922
117,0,205892571046853737587831361031549621754,0.35686210538109137,-0.022559185797296037
117,1,327579030097848483094511503270346403133,0.2379124948729827,-0.28651579874905553
118,0,93745387678524181965717513737632796241,0.015714057852373443,-0.1020937231345696
118,1,107405899986153408748112903723295016956,-0.04210657837904258,-0.1923416088561543
119,0,32552520679814891186363855764385733057,0.021875946339991736,-0.30054839175509346
119,1,229633881430943124740105098894948468259,0.14829158506246884,-0.2145435202772773
120,0,49272306320861807659784815141873010442,0.1574386465891984,-0.10173833549259319
120,1,315095855140352849023502844944867335069,0.49530310366752284,0.07844851968047047
121,0,11873572300014397501989953471904633357,0.15940750739331275,-0.024572011499375802
121,1,134541237723299966048718535619618061739,0.11851867701197254,-0.19164277659656512
122,0,302634477772341298836276271783586136202,-0.02002736003334332,-0.20427241281924302
122,1,313398862723551647611947397816159863074,0.0570801558505661,0.12703069058581387
123,0,32123414525487437765187788088497357601,0.11019448272124056,-0.3354455898292887
123,1,164952449323261665323893569708096801704,0.014577018508802976,-0.2919699015644805
124,0,176971814609906714901489772635912118221,0.04731345141619264,-0.2522870907367491
124,1,262173784186649536981160031758771268452,0.07004175472030187,-0.2521026128347669
125,0,11000823759818767926787476615281736008,0.4438179414000575,0.08735896906699762
125,1,288186630429509571398173246110704636691,0.4032115613088431,-0.023212207507440647
126,0,235269963628578577155384693380224012068,0.25039556607076346,0.20803494738833067
126,1,261776004977454639207054287131834336966,0.17978123784036518,-0.11927430738152074
127,0,200004590753703038596664781234130181071,0.17772485511102512,-0.08863397699176359
127,1,326505051042936672001311223964806853226,0.04195737247059667,-0.058783703775738216
128,0,109526922298181575515219601758628600670,0.3977258008763769,0.11667073924683011
128,1,160957067850726378095286287025906544182,0.5241466996827541,0.07534732468134389
129,0,206584758543221876138380838069124237439,0.5454894133237893,-0.14527618212692986
129,1,9245713131737511084414036590167673604,0.2465449009935292,-0.13367291076781085
130,0,180425289097916550057939684655388595502,0.024368314400307536,-0.2006775989808798
130,1,58084702921843481546506515073717469563,0.038713151520391745,-0.28569544076634545
131,0,250247332646077618076237317628583830352,0.017165283015356032,-0.202737689460506
131,1,181834942746186439919168006928937235307,-0.003339018845258531,-0.22584097904681824
132,0,122282567698203873279716193634425551310,0.3747495391930435,-0.0218921327925639
132,1,62477791384443480051901180912783516318,0.3567114072470504,0.03023798772870234
133,0,86321609436497271487312208595233214300,0.2059284573399785,-0.08936675951793242
133,1,10329421758608429260379801894224692814,0.20885612291531624,-0.23410560541979167
134,0,280778888364819216011998226173680784927,0.2977786881334412,0.08208298713620574
134,1,13264282330707727099464762387709491818,0.1835317347851337,0.015873749337504874
135,0,264881295417715540284762545954297777583,0.1523626246764723,-0.054768116946309744
135,1,287977050511580304749101895814253412052,0.0009371106840955021,-0.036289763578182
136,0,80391584508746402182362957788438348385,0.14451092696981985,-0.1023737068066475
136,1,90155060009815277656417734507142599709,0.30897192127041695,-0.1341116894922693
137,0,318757885167204839516312168713320553287,0.10717634167011889,-0.04490395000692112
137,1,75651891027912885479234849484444094229,-0.09105250479227704,-0.17752146286425674
138,0,111492549693342515302157453054385141680,0.17325988707934545,-0.18667134795153797
138,1,218683213892629994974924404675955939897,0.049207580369377224,0.007137537602055643
139,0,90796174310939725571776050284687142743,0.12111200308725509,-0.08975970446768719
139,1,116453020052648239765248394634598443691,0.15775243477292852,-0.0972903412412989
140,0,99545066400012012412301810973748351177,0.018594834076312322,-0.14385437031288875
140,1,59555367161545862114660734386841673814,0.03574568718960019,-0.377327094348054
141,0,237200069762199203201596495632469129350,0.07262825398084373,-0.0981862203852791
141,1,199979255100269036303374970459508622238,0.14230888284445087,-0.20815222925994206
142,0,167791908389597252101028241566142086297,-0.05033610112900713,-0.3151132780045387
142,1,316574869889956907462692103083542184891,0.19585641250328506,0.12122980229648758
143,0,290371677093574193173985317228081789969,0.09070093134800969,-0.27102815657428425
143,1,95503393134242549417502831249415904141,-0.1839832555220532,-0.27218899600115226
144,0,209252913045927400440996726492018614602,0.04925624516763917,-0.39575072533578026
144,1,71145972776312344803243848438600982625,0.09946841603467711,-0.15297523819523826
145,0,143455868978043413451135813782975054626,0.520706547365142,-0.009137513109712826
145,1,30570460474495384540287859679755437410,0.2725335851718484,0.0697047349551144
146,0,285037438817124322194806582401434191741,0.26092030790119086,-0.13369155970154517
146,1,290829602442375478661890497061097281775,0.34534517161644446,0.0585683194659715
147,0,169461397650205619250068696497018481640,0.41553109494115226,0.04482470261217458
147,1,3947474175135824297659460943451486875,0.27989053995922725,0.09263147379499544
148,0,266840880541595082673645371600367918762,0.08063360724484452,0.0009616332980470109
148,1,242286084216182565798354002752709094371,0.17624368845870117,0.08259757052532521
149,0,206104131017974655491615994955547102031,0.24956881233072473,0.04222509036862686
149,1,109588875660440655354762281795669978689,0.12578930529449076,-0.011461024430362452
150,0,46593758964691728497779378687920688483,0.004865974365982686,-0.27464234053465414
150,1,320462336886744449550149056558387463071,0.127512505011082,-0.14639527114956802
151,0,319315576909734326152382838007171136461,-0.1646247687431213,-0.3079391604294754
151,1,100113823042901427278833468998607225180,-0.09489589640428818,-0.11566516453846357
152,0,156682342825944189734263898594471260094,0.4061186721984715,-0.1720472162799751
152,1,52553027098150030417705557714854241483,-0.004665326950658059,-0.1252062921196009
153,0,50401443629231414929791869387997413760,0.17025521618477193,-0.0406641752291111
153,1,305701859668828981766521785033452172409,0.19811164914524104,-0.08698404965395144
154,0,268176390420625155463193038759585234254,0.5104647534203032,-0.08248579847353418
154,1,148759363684764988315242874662786027764,0.6119214386664263,0.06776110847082661
155,0,139433036679259562057587783761453813711,0.424754298173392,0.02336140302393865
155,1,243248564398085754720926684904707944873,0.4267795856443429,-0.048712822103582305
156,0,83111204084961473216082690425052528193,0.46915609196138985,0.14569687153946415
156,1,260845754042057071987681607819497079288,0.37517832418120944,0.08196969998103285
157,0,206846190001829677119462372487308152447,0.3267900598534602,-0.21225635668210205
157,1,127964186505606828263826963640216316833,0.1835461185855306,-0.19693172044040042
158,0,89070974878225418348684873186930175565,0.16459853685519618,0.27952593395844255
158,1,297975912981264055682266105298569261410,-0.18733810631013098,-0.20478957418453064
159,0,299445708963208821246620055519438800445,-0.009196502997899385,-0.06992523111441594
159,1,110171694656337879019351149213118165579,-0.07249471989619671,-0.33658690232705385
160,0,232801359631761923341001074025659392507,0.20307820132694807,-0.17588154968306308
160,1,300109788329210180672531767904970483421,0.39938068224120493,-0.36533264525070774
161,0,45924157092167867977130043309064427887,0.2764662231125526,0.06776996100312752
161,1,156234479613463728620143706070717364411,0.26175951337275116,-0.10129092302336008
162,0,128458147039110323277973255448875968870,0.6444632312134853,-0.02802923344865057
162,1,183514597173540754623471210820145900854,0.49381308005835933,0.409880751927687
163,0,64735981287087482295237846616435590606,-0.15589163416217902,-0.14436928318315553
163,1,79147908983718696004134290139228504148,-0.027869713689502244,-0.3996116111654747
164,0,188208196835172470974278005003337524837,0.2957767600414937,-0.13805556311433
164,1,16584377636754692216523260779351596733,0.1944834421501028,0.0033348244008269893
165,0,245720748139905046793337973773373553681,0.27189838130953103,0.05250874453395774
165,1,225576913474058666051715115354506680438,0.31440867459467225,-0.21071835827820595
166,0,36243255993585022838261071659650636982,0.3257911424930588,0.058468371415407554
166,1,188783522273605898040887556825704712057,0.2835368934387182,-0.12338462159352667
167,0,44366455722457731788924626276321574025,-0.007546289636966707,-0.0355053323763922
167,1,46067862070494328583962369269569793589,0.03363494927743148,-0.11487283520150911
168,0,298428687647688528734602435999955743936,0.24290706627819855,-0.09050719117335344
168,1,26548591120455052166759561134759690245,0.5412201060389202,0.04271280664883553
169,0,133809038345669479619502114036412156341,0.16931993416453098,-0.3202967376238281
169,1,77990587277002894292596173938440310180,0.3701239512026898,-0.3126045935867964
170,0,107127369637596090038059681400322269506,0.2523999949579112,-0.2833718172237961
170,1,293313274539909544487045546646286191978,0.24350585405295871,-0.12592452275363905
171,0,66305545509665108923456124554939760989,0.15488328131606705,-0.003222425556053022
171,1,214754601234409568612679044565337380570,0.18652895394364444,-0.0984032247899069
172,0,290886812657010033722984470689454086774,0.24909065367265176,-0.07654301652425179
172,1,261140195844086770744772067141206158182,0.2358153690665988,-0.1869884107626906
173,0,90402138506538471055496753258383020461,0.2225875218864866,-0.08200663073352629
173,1,212557592255966236281083737543400986084,-0.036932748800907654,-0.13356055005210135
174,0,67779614066048937101208817942889793846,0.043109857954926036,-0.2032852377273084
174,1,189669039660867690756607874412052812261,0.02244845684391681,-0.2594886561004196
175,0,131765293234550774827722646562455748788,0.2486083900270713,0.07470223330668276
175,1,124628922556206775371563337800625259872,0.3275330290832809,-0.1652901737493019
176,0,304626185953087277054576502972300601890,0.12899083349118076,0.17852821567983027
176,1,303312711366515404003791670256382969123,0.23233300178718685,-0.13931828886415065
177,0,69067799188800870144656600988699951562,0.10956969979009676,-0.20726340184208314
177,1,216083587146081640565766909775727236783,0.47835031576489645,-0.14251544763029128
178,0,61256853775626061018827320500925064507,0.09713867893297386,0.0481457419953986
178,1,108654070730428550442752206469552514535,0.14785795925960432,-0.07860674318743223
179,0,85071944406103406651910333700570330084,0.07878694134963549,-0.12061635607382445
179,1,47968339418259365089563121417869915168,0.09199331213394071,-0.1355463843535211
180,0,257143548220047435851282304997465814246,0.1828351097571705,-0.16630621508830423
180,1,190406888763405799891848075664552747911,0.16074529015474048,-0.07700709315388456
181,0,276519472305988139900713152888726038183,0.10936040504834502,-0.06708271620086133
181,1,259823275685221281200233305585977332310,0.048469042710305985,-0.0751670574853972
182,0,165129214854437080866872831568379538282,0.20831795671612569,-0.05068339123260947
182,1,92005924380970750524729026023493707277,0.37159644824681964,-0.18431289341880952
183,0,62395423953287690015337407167052579930,0.1981258588049443,-0.15020099623195649
183,1,335007696960138769828602186661325640346,0.19068747270655093,-0.11747533108958629
184,0,240954115271677744286517309382888229098,0.17218030177230984,-0.07553106728385704
184,1,89967316337093599732073485026623640402,0.17159268065058833,-0.34253381377711706
185,0,32349456230841209961629592035988457470,0.41487273465690866,0.12674776803157312
185,1,32470979022288498287918475842088739680,0.23488525061511978,0.13335435180826793
186,0,44574910663569851862908420982270217595,0.2204172764337957,0.08111414568066101
186,1,168900305758094215191822264076360973148,0.47306401036051243,0.19523955808824972
187,0,589099736427786464001242849087631422,0.33841459808777563,-0.14258137529466533
187,1,234710657419593840973394824248832008339,0.3018828772674085,-0.16165833735488086
188,0,23223576440834446386875948826100629055,0.27172025046749637,0.0312076131496876
