sample_id,iteration,seed,Total share infected,Peak share infected
146,3,59570265642781763744291118412122028363,0.12749003984063745,0.099601593625498
146,4,104734994535975802244109852692121278942,0.13545816733067728,0.099601593625498
146,5,73864187475668676884948052319690545243,0.10756972111553785,0.099601593625498
146,6,136060764963749911257865050892704710329,0.11553784860557768,0.099601593625498
146,7,157655101122570113761642452366304113208,0.13545816733067728,0.099601593625498
146,8,53698686701512344703218106881165854504,0.13147410358565736,0.099601593625498
146,9,132943917331983391323317413632702967733,0.16334661354581673,0.099601593625498
147,0,307863943947169782137697098359030675200,0.7768924302788844,0.28286852589641437
147,1,47021254794305055801819936080404683006,0.6932270916334662,0.2549800796812749
147,2,249726633459212809500811241339836815114,0.5537848605577689,0.2350597609561753
147,3,314453386033559597493305556690507501984,0.7768924302788844,0.2589641434262948
147,4,282054525854840954323195383376031158433,0.701195219123506,0.2589641434262948
147,5,107635925112697737071102804265415525566,0.6374501992031872,0.23904382470119523
147,6,147540129765198895977732517689797015284,0.7171314741035857,0.26693227091633465
147,7,32058421496384727969819171847672765901,0.6972111553784861,0.33067729083665337
147,8,190271570176646104970913026628807747909,0.7330677290836654,0.24302788844621515
147,9,31201732980038175479824056745423033297,0.6972111553784861,0.3187250996015936
148,0,46529659404976678385892145011733624735,0.3665338645418327,0.13545816733067728
148,1,46612681416535795368273037923796111923,0.3187250996015936,0.10756972111553785
148,2,137216807993273397143842985563196872922,0.350597609561753,0.1394422310756972
148,3,22498139506212475001202182237070744141,0.3426294820717131,0.12350597609561753
148,4,289825838104932296506082348764897540996,0.3107569721115538,0.12749003984063745
148,5,105288004931363156072083628821200428116,0.22310756972111553,0.099601593625498
148,6,55753847661750633459972772997882383597,0.38645418326693226,0.12749003984063745
148,7,133516959259297278713625287319644388230,0.30677290836653387,0.099601593625498
148,8,93054553821285455461351399735264017325,0.3944223107569721,0.14342629482071714
148,9,188924610425656068916186821099145593659,0.32270916334661354,0.099601593625498
149,0,34940225146232487109858793615344401657,0.19937694704049844,0.102803738317757
149,1,104158928341151109545171157084038161150,0.19314641744548286,0.09968847352024922
149,2,55302116123360417618580242292295564163,0.2087227414330218,0.102803738317757
149,3,299822563628579230697953560069759643110,0.21495327102803738,0.1059190031152648
149,4,93226486052120740593142730999100122808,0.17445482866043613,0.09968847352024922
149,5,85235291450431328718385461511363874415,0.2367601246105919,0.11214953271028037
149,6,248094433511716843288029092347100224791,0.21495327102803738,0.10903426791277258
149,7,85273392790048198450228435553315935853,0.2367601246105919,0.09968847352024922
149,8,249037500820380415354878249645865093065,0.19314641744548286,0.102803738317757
149,9,77624242044652361465433020517753641687,0.16510903426791276,0.09968847352024922
150,0,249997928573637660046338588020550442475,1.0,0.39229671897289586
150,1,211523367638984004400332127055491504781,1.0,0.37375178316690444
150,2,269232752067406089450174445005013814406,0.9914407988587732,0.340941512125535
150,3,324713639655335033744145303570147914151,0.9900142653352354,0.34236804564907275
150,4,250535181911962306600289037794294990792,0.9985734664764622,0.3594864479315264
150,5,99646252449638125968045867931300696954,0.9800285306704708,0.38516405135520687
150,6,294134318421610352400417733217927658036,0.9885877318116976,0.3509272467902996
150,7,111423421125408678905971929489961842652,0.9900142653352354,0.35805991440798857
150,8,101253914657951819840704931488401644240,0.9900142653352354,0.3594864479315264
150,9,207767467012194496566348013190869321094,0.9885877318116976,0.3780313837375178
151,0,37887940380230969172692215837793980078,0.9987046632124352,0.3484455958549223
151,1,278092216523464844689150328597840757715,0.9585492227979274,0.3121761658031088
151,2,337060462982063849664675910159806900997,0.9715025906735751,0.3795336787564767
151,3,179294227825264874702544044180139402446,0.9987046632124352,0.35621761658031087
151,4,234491730431803552530513452011165409413,0.9922279792746114,0.34196891191709844
151,5,202409060309620792917408800448800793857,0.9987046632124352,0.37305699481865284
151,6,250228033107921691902253102173236618586,0.9818652849740933,0.3329015544041451
151,7,195026283573353414511395178130186131384,0.9883419689119171,0.3160621761658031
151,8,330353543526183710191051598115731947304,0.977979274611399,0.36528497409326427
151,9,270908111230312066253907389221368724900,0.9792746113989638,0.35103626943005184
152,0,280032987712222549385952435705682965963,0.6647646219686163,0.23823109843081314
152,1,138743798176269605388063619252369276667,0.6462196861626248,0.2211126961483595
152,2,176446528103373946715336879187551936072,0.5777460770328102,0.21255349500713266
152,3,17034488246520575800705719053655109254,0.6619115549215406,0.21683309557774608
152,4,321856250797758822592013905075656250160,0.6718972895863052,0.20542082738944364
152,5,198558527208173854471286714764794223438,0.6590584878744651,0.20114122681883023
152,6,131832975505341155641498180959526210345,0.6291012838801712,0.20256776034236804
152,7,276290140589787169271848814307236538069,0.6633380884450785,0.2239657631954351
152,8,191279017721410707758294238837287821500,0.6504992867332382,0.20114122681883023
152,9,100803371088519234262411217187718938778,0.6205420827389444,0.20970042796005706
153,0,116125693301242636436148175095397124442,0.9415121255349501,0.24251069900142652
153,1,90493892125764911192304165653927025588,0.9885877318116976,0.24964336661911554
153,2,239407030988745492446129860704313948610,0.992867332382311,0.2268188302425107
153,3,221406495449748548858738223145156576508,0.9614835948644793,0.2396576319543509
153,4,120025555613286171110869213012835869164,0.9985734664764622,0.21825962910128388
153,5,297990153365539879437934479590638964783,0.9914407988587732,0.23537803138373753
153,6,30693185310289812649595897090414971379,0.9971469329529244,0.24251069900142652
153,7,31829461277929095784390433799092085758,0.9942938659058488,0.23823109843081314
153,8,113269435211251096965904897677297889098,0.992867332382311,0.21968616262482168
153,9,152531042807864355651378758055297298176,0.985734664764622,0.24251069900142652
154,0,291423062436490922323652917333255361074,1.0,0.39372325249643364
154,1,128202097993861220089020029173494102640,0.9971469329529244,0.4065620542082739
154,2,269213273089413717105219644064323582379,1.0,0.37945791726105566
154,3,260841269372097054930030417470700306700,0.9942938659058488,0.3880171184022825
154,4,275590449665355378615306866386872588750,0.9985734664764622,0.38088445078459343
154,5,83143589993401580225911957600078826227,0.978601997146933,0.38373751783166904
154,6,176999533710237269754449073037556727573,1.0,0.38088445078459343
154,7,190721383412291123701809152157818550136,1.0,0.38944365192582026
154,8,301636953488642366385273799386027488159,0.9957203994293866,0.3980028530670471
154,9,88532297014161976012999895559946591575,0.9957203994293866,0.3566333808844508
155,0,54426077595704361636467496314775132571,0.4339378238341969,0.11398963730569948
155,1,147300922461893660328404252416714607095,0.41968911917098445,0.12176165803108809
155,2,134812125382821100040135574920169462718,0.49740932642487046,0.13989637305699482
155,3,214798329685813578532917638529451349173,0.47020725388601037,0.14637305699481865
155,4,61774420710093266628538054085045732630,0.4274611398963731,0.11528497409326424
155,5,254372368951333289746976362600964968532,0.46243523316062174,0.133419689119171
155,6,75332763563338025584976043887824695459,0.4520725388601036,0.12694300518134716
155,7,1638973114993476876926294951338032801,0.4727979274611399,0.13471502590673576
155,8,310018827284597711630626329601302459676,0.4015544041450777,0.10880829015544041
155,9,106953940086581078396958818675287418168,0.4961139896373057,0.14248704663212436
156,0,243992400382100662914325734880974646371,0.2524271844660194,0.09924487594390508
156,1,23269105463481590999656135286993772653,0.2621359223300971,0.10140237324703344
156,2,205835596544567416776970584599260513541,0.255663430420712,0.09924487594390508
156,3,105050568000271270660133099038734900834,0.25674217907227614,0.09924487594390508
156,4,211146237820001037337568461551598208574,0.2373247033441208,0.09924487594390508
156,5,282497111960953957531882430042432725295,0.2621359223300971,0.11003236245954692
156,6,65320113148792846302641946196858960470,0.24379719525350593,0.09924487594390508
156,7,53386768105509041315175255575068807267,0.26105717367853293,0.10355987055016182
156,8,245223438074744562160683970429605944168,0.2750809061488673,0.10787486515641856
156,9,270651182115317613754241001869621703136,0.27292340884573896,0.09924487594390508
157,0,5842840259576114201844428439864604872,0.2587763289869609,0.10230692076228685
157,1,189033272518497487854073932857185412103,0.24573721163490472,0.09929789368104312
157,2,316444997643543195595370107635586499861,0.2668004012036108,0.10832497492477432
157,3,104691334818728102673720538816405384670,0.26078234704112335,0.10732196589769308
157,4,46853162552489384926623185368283998860,0.24674022066198595,0.09929789368104312
157,5,307716204373834141939531686514248300423,0.24974924774322968,0.10230692076228685
157,6,185449209850151737292400342081559244140,0.2547642928786359,0.09929789368104312
157,7,122373839059081842303123097117186099815,0.24373119358074222,0.10631895687061184
157,8,251884210847008167605154334963145180453,0.22066198595787362,0.09929789368104312
157,9,251321133914224863501898552223966532296,0.24473420260782347,0.09929789368104312
158,0,203592676301346492644937784779070722776,0.8015102481121898,0.20604099244875945
158,1,26454368971306182442075068236004024312,0.8220064724919094,0.2308522114347357
158,2,129814987297603949262526699281450287214,0.7637540453074434,0.18446601941747573
158,3,74803523691642409099939247510016143456,0.7357065803667745,0.19525350593311758
158,4,51631215268090746297729339741470808482,0.8522114347357066,0.21251348435814454
158,5,226132960781510944775944070922411947432,0.7702265372168284,0.18878101402373246
158,6,114340371664836361241215000459775525868,0.7508090614886731,0.20819848975188782
158,7,280977799533778558299141682685842677094,0.7691477885652643,0.18878101402373246
158,8,97246783682955973200398732001312985086,0.8241639697950378,0.20496224379719524
158,9,286447979718252393793474626516400568311,0.81445523193096,0.2222222222222222
159,0,103671943025542743378894226564382424579,0.24487594390507011,0.09924487594390508
159,1,94700027885398682103257379422341704508,0.3376483279395901,0.11434735706580366
159,2,334470749656792532003810998158466426764,0.2977346278317152,0.11758360302049622
159,3,293973675390188745422632635142066574673,0.29341963322545844,0.11758360302049622
159,4,80707385273998998347901231304759201789,0.2535059331175836,0.09924487594390508
159,5,125222829550445853060334863434617495014,0.2696871628910464,0.1111111111111111
159,6,9910726174589880369037536011433435715,0.2664509169363538,0.104638619201726
159,7,755122762892969434997260900183843132,0.31283710895361383,0.11003236245954692
159,8,127965785629830618602696708511768946965,0.2707659115426106,0.10679611650485436
159,9,27247545686611114452358033482485445480,0.2891046386192017,0.1186623516720604
160,0,106043965639516842422693275748137786410,0.2535059331175836,0.09924487594390508
160,1,59627924271961156198782887567285747012,0.2632146709816613,0.10679611650485436
160,2,302052180268805782577576358218582935254,0.23516720604099245,0.09924487594390508
160,3,240595691280786544545165308168147863631,0.284789644012945,0.10248112189859762
160,4,228682931620920330249559547295553114767,0.255663430420712,0.10140237324703344
160,5,237324914573864271436625743378371880716,0.23300970873786409,0.09924487594390508
160,6,172547558712303087281090762613923927890,0.284789644012945,0.10679611650485436
160,7,225366062571811832983132725299088043479,0.2599784250269687,0.10355987055016182
160,8,57748899977811358469464610455029187744,0.2632146709816613,0.11003236245954692
160,9,24943743298105332819085310163783422692,0.2632146709816613,0.09924487594390508
161,0,8953166201430581957033084696008803898,0.8365095285857572,0.27181544633901705
161,1,212547510361762655579641651519948689202,0.7853560682046138,0.2337011033099298
161,2,4962863968195538006444100282873087548,0.8425275827482447,0.2156469408224674
161,3,331212676934238471535666647172497678976,0.8144433299899699,0.25175526579739216
161,4,320590421027645834481971128198352961525,0.8565697091273822,0.279839518555667
161,5,139172183022562717586383414604618175395,0.8104312938816449,0.23971915747241726
161,6,89921115863915648714486771005393239941,0.8114343029087262,0.23570712136409228
161,7,209886283444027569259399455746565419526,0.7863590772316951,0.23671013039117353
161,8,35361672236493849808681942458848583558,0.7903711133400201,0.25275827482447344
161,9,198556935766769339338829694384229052752,0.8635907723169508,0.25275827482447344
162,0,70491978337641608136976016338502306086,0.9474789915966386,0.4579831932773109
162,1,35718819987839262131106574777802870981,0.9621848739495799,0.453781512605042
162,2,40487133256345157245667880099181721172,0.9495798319327731,0.48739495798319327
162,3,202669221759062081810587871839814922195,0.9747899159663865,0.5147058823529411
162,4,162528456989511302005343443264537360632,0.865546218487395,0.41386554621848737
162,5,58178926927104795379804662100773406328,0.9243697478991597,0.5
162,6,231653983015730729319428392767975524166,0.9789915966386554,0.4726890756302521
162,7,138123854680264863159801011623692880574,0.9012605042016807,0.4831932773109244
162,8,292332779190909408583077733806574104435,0.9537815126050421,0.5084033613445378
162,9,258285178044150539755845178996407669948,0.9264705882352942,0.47058823529411764
163,0,17496618007368670306510225916058805100,0.924908424908425,0.4945054945054945
163,1,240721632689133774454577099368830579996,0.9432234432234432,0.521978021978022
163,2,102223158535434824614008739914201877854,0.9487179487179487,0.4908424908424908
163,3,268235329768399939435489182655547508946,0.9487179487179487,0.5183150183150184
163,4,277487474905320418385638051389065458715,0.9413919413919414,0.47619047619047616
163,5,11101078792004072670716423099602078628,0.9725274725274725,0.4706959706959707
163,6,88259921318097936811047754159022612757,0.9926739926739927,0.5366300366300366
163,7,144372524811740872204474232713055754212,0.9432234432234432,0.4633699633699634
163,8,40143193790559381346960099913225239842,0.9212454212454212,0.3992673992673993
163,9,203827225445840555847812069577625326051,0.9963369963369964,0.4945054945054945
164,0,132286016096935153279224354522734036873,0.7605042016806722,0.30462184873949577
164,1,279094137127427649097477002730039559749,0.6134453781512605,0.25
164,2,149713407296650901056445552715775867194,0.7794117647058824,0.2815126050420168
164,3,289682799622217893193560534840415089351,0.6050420168067226,0.25210084033613445
164,4,230078800190793667021276587923070361597,0.6491596638655462,0.24789915966386555
164,5,189459362728117531232491922861102138904,0.5378151260504201,0.24369747899159663
164,6,296237757826929185664187644461817705778,0.6365546218487395,0.26260504201680673
164,7,322883540695209902635707906998496013480,0.7058823529411765,0.296218487394958
164,8,308591603660797369790526171369409400059,0.6680672268907563,0.25
164,9,43746652821622922044844168961344483506,0.5903361344537815,0.23109243697478993
165,0,195178737045189249830771978257084058764,0.5819327731092437,0.13025210084033614
165,1,68886367947828056375451402067235524625,0.569327731092437,0.13025210084033614
165,2,207941377973971438779509906091681115658,0.6008403361344538,0.1323529411764706
165,3,206098800191323312996361660464934600014,0.5042016806722689,0.13865546218487396
165,4,300267805555610960439759390625961240132,0.5189075630252101,0.13865546218487396
165,5,103962619795717818220710546663504290115,0.592436974789916,0.14495798319327732
165,6,298963752403998773697962786260083181084,0.5546218487394958,0.15336134453781514
165,7,151660473486991311127872272204527832915,0.5441176470588235,0.14285714285714285
165,8,52769029971743371271238477633805701269,0.5756302521008403,0.1323529411764706
165,9,70792616565429058525556750093466076584,0.49159663865546216,0.11554621848739496
166,0,93759488018227471775583344158059549380,0.9432773109243697,0.5525210084033614
166,1,227623359698015228334421020958849171736,0.8970588235294118,0.453781512605042
166,2,153700727696676151733446338852887017513,0.9327731092436975,0.4684873949579832
166,3,220100107563036402948168567027857896240,0.8403361344537815,0.4474789915966387
166,4,37813791718321676148932606766956950088,0.9810924369747899,0.5105042016806722
166,5,197270212295824325008317380510115616988,0.9621848739495799,0.5399159663865546
166,6,204079012366048852742117479910315434613,0.9600840336134454,0.5273109243697479
166,7,122167667303303557197178194864349365184,0.9642857142857143,0.5609243697478992
166,8,156183090147621176387764263465203417607,0.9663865546218487,0.5189075630252101
166,9,257678442263062015387577105942127579430,0.9411764705882353,0.569327731092437
167,0,87200993483725175830267257765461021377,0.20512820512820512,0.0989010989010989
167,1,336365712268858933954276941530269085264,0.21245421245421245,0.0989010989010989
167,2,28325922466002302687422767167603797981,0.2087912087912088,0.0989010989010989
167,3,182879675897135351256506504290794583768,0.21794871794871795,0.0989010989010989
167,4,185827954479855195881491101584251827605,0.21611721611721613,0.0989010989010989
167,5,225222270863315705024095742494888785132,0.2216117216117216,0.0989010989010989
167,6,191868629760376304109330303601782149600,0.19597069597069597,0.0989010989010989
167,7,78591371597217163604358480614843428784,0.1978021978021978,0.0989010989010989
167,8,177421414770824791959752817770061582419,0.19230769230769232,0.0989010989010989
167,9,199855841299300142390092468446131693740,0.2216117216117216,0.0989010989010989
168,0,247055350434674724330356747397533327895,0.162534435261708,0.09917355371900827
168,1,245982073187081020567008246250016663907,0.18181818181818182,0.09917355371900827
168,2,66506898433503328623021692403979856216,0.209366391184573,0.1184573002754821
168,3,92308577731777772687376961251481082210,0.15426997245179064,0.09917355371900827
168,4,318326764178928865720908538447116665168,0.17355371900826447,0.09917355371900827
168,5,295454982154955504581460816441558983883,0.16804407713498623,0.09917355371900827
168,6,321792081687323327875883448484599137721,0.21487603305785125,0.10192837465564739
168,7,94757380909162770391134919998901726726,0.19008264462809918,0.09917355371900827
168,8,323211573043404690807332614241996788843,0.18181818181818182,0.09917355371900827
168,9,19076930249646809250843617292270228448,0.1790633608815427,0.09917355371900827
169,0,57382086875951717472012560045249264678,0.1728110599078341,0.10138248847926268
169,1,184691684939420661939235262280176782547,0.20046082949308755,0.09907834101382489
169,2,157337944717767958069847956769371343700,0.17972350230414746,0.09907834101382489
169,3,336891094716129451621908636823395526355,0.20506912442396313,0.10368663594470046
169,4,136511323489720986807519481813284339741,0.20506912442396313,0.09907834101382489
169,5,213028835689194332304498242814586174626,0.19815668202764977,0.09907834101382489
169,6,187359160057848024060409688984915176296,0.20506912442396313,0.10829493087557604
169,7,251103193685653626098575021451718868695,0.18663594470046083,0.09907834101382489
169,8,114753320480355948846232698989584258414,0.17972350230414746,0.09907834101382489
169,9,187559521661149391918531573643581728007,0.19815668202764977,0.09907834101382489
170,0,64993069812628290823799922514744818375,0.209366391184573,0.09917355371900827
170,1,27000143029122640691994147528980822044,0.22589531680440772,0.1184573002754821
170,2,296621797742937621499446140927808322656,0.20385674931129477,0.09917355371900827
170,3,135938321862401411865045741740383505348,0.21763085399449036,0.10192837465564739
170,4,161474522140350431372288774073690170688,0.19559228650137742,0.09917355371900827
170,5,42374679877307321476462612365171852587,0.1763085399449036,0.09917355371900827
170,6,309382293766454173107383697284903885367,0.2066115702479339,0.09917355371900827
170,7,130260149514472107995269465302519104723,0.2066115702479339,0.10743801652892562
170,8,259167152768269874071388152895202110975,0.23415977961432508,0.1349862258953168
170,9,127203454041260979470941599498699635315,0.1928374655647383,0.09917355371900827
171,0,316757059089297178450080230848902083797,0.2396694214876033,0.10192837465564739
171,1,171732159093008412158098654664052434942,0.18181818181818182,0.09917355371900827
171,2,235550140877569788153385800500099888196,0.1928374655647383,0.09917355371900827
171,3,210974781809493363794964909845090841929,0.20110192837465565,0.11019283746556474
171,4,252840755836351379466510722134919121579,0.22038567493112948,0.10192837465564739
171,5,66438013631112901375758723324476554939,0.21763085399449036,0.10743801652892562
171,6,9389587392157099615960772714301669395,0.23140495867768596,0.11019283746556474
171,7,127200073987180898747947124408943653630,0.2231404958677686,0.09917355371900827
171,8,173382034126130654462990758384040400529,0.23415977961432508,0.09917355371900827
171,9,97688785837176376145542112128049768748,0.2369146005509642,0.09917355371900827
172,0,309621399834856455747785870946852872192,0.19834710743801653,0.09917355371900827
172,1,74973096332383956864911094319863572207,0.26170798898071623,0.09917355371900827
172,2,174485948391010524424425685564122862802,0.24517906336088155,0.09917355371900827
172,3,16718135612437037314082911884175818989,0.2066115702479339,0.10192837465564739
172,4,201889965959255859895793391420061834086,0.21487603305785125,0.09917355371900827
172,5,189674158656221911448366287741031651323,0.1928374655647383,0.09917355371900827
172,6,101512422866762097632984444269136170419,0.209366391184573,0.10192837465564739
172,7,213055041086535923362513555099719019279,0.1928374655647383,0.09917355371900827
172,8,217513021288059192359417202853322294661,0.23140495867768596,0.09917355371900827
172,9,108660620236276384993101265282406968949,0.21487603305785125,0.11019283746556474
173,0,249170392194948463799392297142842549082,0.22119815668202766,0.09907834101382489
173,1,314169787619140621513491333073830485202,0.24423963133640553,0.10829493087557604
173,2,145706757438043293678619595709481319500,0.23271889400921658,0.09907834101382489
173,3,68976636224120958806988599756231800990,0.26497695852534564,0.10599078341013825
173,4,53634559434384634539254709189367502563,0.2834101382488479,0.10599078341013825
173,5,103221036977139729573109238138096454281,0.2695852534562212,0.1175115207373272
173,6,127944632110870521528706665041749024467,0.2511520737327189,0.1152073732718894
173,7,133813910357228928797409698141643546392,0.3087557603686636,0.11290322580645161
173,8,329578012549171686497697132607238410867,0.27880184331797236,0.12903225806451613
173,9,309787393915874991492431618339952870734,0.2557603686635945,0.09907834101382489
174,0,97856265079315772327097269588632632041,0.4594594594594595,0.12776412776412777
174,1,265776321123616470229841212991792149267,0.5171990171990172,0.12530712530712532
174,2,295472183429241011664273513200267976933,0.4520884520884521,0.15724815724815724
174,3,139551057417052425318034294803091295005,0.40171990171990174,0.12285012285012285
174,4,34948865354656229021675700045763328595,0.4201474201474201,0.12162162162162163
174,5,261392050633184118092149933117713539739,0.43243243243243246,0.12530712530712532
174,6,335112095731351941361375604203154886016,0.4484029484029484,0.10319410319410319
174,7,325423821855005941922193202523603386835,0.4103194103194103,0.11425061425061425
174,8,194038021921353015087424490723684232995,0.4312039312039312,0.09950859950859951
174,9,134572536374516193287894382754083554446,0.4963144963144963,0.12285012285012285
175,0,253244540013409155306799130833508142942,0.4004524886877828,0.1165158371040724
175,1,20405533650313139498955040509127451416,0.38235294117647056,0.11312217194570136
175,2,89156845271446894109517387232827597399,0.4072398190045249,0.10520361990950226
175,3,109959387343180301680849713163199316487,0.4264705882352941,0.11312217194570136
175,4,25109160443993919651608627533438666146,0.4343891402714932,0.12217194570135746
175,5,88033168903340912631633345161072576025,0.4683257918552036,0.12104072398190045
175,6,294920943614778042805968201843406411783,0.4683257918552036,0.12895927601809956
175,7,154247194258354466229843955249007072832,0.5169683257918553,0.1323529411764706
175,8,226831101169170176321298663421487566272,0.44004524886877827,0.1334841628959276
175,9,256219124498596420190905147805612143877,0.4513574660633484,0.11199095022624435
176,0,44619914712700922803190693110638679462,0.47911547911547914,0.12407862407862408
176,1,105306512981715788947514109301644619455,0.4742014742014742,0.13513513513513514
176,2,191990002710381405570748995052261859526,0.42874692874692877,0.12162162162162163
176,3,6934710151912857756145653273798499926,0.5,0.11425061425061425
176,4,173239099791348611341640624686882719839,0.5343980343980343,0.12407862407862408
176,5,156704938915891781329648110854682606055,0.5221130221130221,0.12653562653562653
176,6,306300557661853271751577446799881548201,0.4926289926289926,0.11547911547911548
176,7,255476373711213372704917445172893423876,0.5823095823095823,0.14127764127764128
176,8,2860746752363059950121475411707994729,0.4189189189189189,0.11916461916461916
176,9,30037237165880317000171433821907753830,0.5098280098280098,0.13022113022113022
177,0,299184554389399288213819214902183553408,0.48034398034398035,0.12285012285012285
177,1,128839639711609961045474832130234576053,0.4619164619164619,0.12776412776412777
177,2,70732120273995815249015638757665173227,0.4926289926289926,0.12530712530712532
177,3,140029338897118956361582159957611459454,0.515970515970516,0.13513513513513514
177,4,67098358127263448681659814912649920889,0.45085995085995084,0.12776412776412777
177,5,172780490473997602642215094972822074673,0.5626535626535627,0.128992628992629
177,6,280120037477062656534025748731856876279,0.47788697788697787,0.14373464373464373
177,7,197231241376858845216092650713002528676,0.5577395577395577,0.13144963144963145
177,8,266933201438676401216421781093108997561,0.5110565110565111,0.14496314496314497
177,9,242012492921312919970233753700844518598,0.4262899262899263,0.12776412776412777
178,0,150785577842432284315715030740875883465,0.47911547911547914,0.11916461916461916
178,1,301733716677297967408222452567450360753,0.43734643734643736,0.11793611793611794
178,2,63846513318044716101855305783755731451,0.5233415233415234,0.12407862407862408
178,3,112225204286920893884383153482821448560,0.4557739557739558,0.128992628992629
178,4,197456486339220259096245394621839362923,0.4213759213759214,0.12530712530712532
178,5,83225498356495813716469493889221904821,0.4914004914004914,0.11916461916461916
178,6,75677445825409492003093609100453661660,0.5147420147420148,0.12776412776412777
178,7,185728581359525334660385961518920740418,0.4348894348894349,0.11793611793611794
178,8,232360278218517838340543089897243960916,0.47297297297297297,0.11793611793611794
178,9,58242678579260153900748850432761542306,0.3882063882063882,0.11425061425061425
179,0,252320958292071717602424175485388863577,0.5135746606334841,0.11877828054298642
179,1,122314099799226581479194296162408399759,0.5780542986425339,0.13009049773755657
179,2,206368553708623401512517524858681001750,0.5429864253393665,0.1425339366515837
179,3,99221749142401921788711205421810161836,0.4671945701357466,0.13574660633484162
179,4,74933832383197004915689852617032641310,0.6029411764705882,0.13800904977375567
179,5,84432604513861061528298552426146764523,0.497737556561086,0.1425339366515837
179,6,228793353034434385153505055988284893219,0.5938914027149321,0.1515837104072398
179,7,192434950331652950007194373368739479470,0.5305429864253394,0.13009049773755657
179,8,77260360000297121690187538791009429337,0.5576923076923077,0.14592760180995476
179,9,308620180850585666484051399829991808914,0.5124434389140271,0.12217194570135746
180,0,254577124882912470969492691631691149055,0.5212224108658744,0.2071307300509338
180,1,85182149677592199497764547110789991218,0.5789473684210527,0.19524617996604415
180,2,242947633452407948064157249452035333894,0.5823429541595926,0.19524617996604415
180,3,150135988964994394421119579740919196608,0.533106960950764,0.1969439728353141
180,4,100319043861645515734810653369127708491,0.5093378607809848,0.19864176570458403
180,5,304811848035016791985788515347188550545,0.5500848896434635,0.17147707979626486
180,6,78376920036879798921115221490813282943,0.5568760611205433,0.22071307300509338
180,7,156617917266352127708923665883645235852,0.5500848896434635,0.23938879456706283
180,8,279063476659779570905594085376423397382,0.6264855687606112,0.22580645161290322
180,9,17884278747537516916444697041758840404,0.499151103565365,0.19864176570458403
181,0,109520419580298202396955426547197441585,0.5614567526555387,0.2276176024279211
181,1,211878795868354408205472649080991618081,0.5447647951441578,0.18512898330804248
181,2,24601385969094225403028317904320326255,0.5477996965098634,0.17602427921092564
181,3,327644373920445347953872366378700767007,0.49013657056145676,0.19271623672230653
181,4,265065358583617469528282748125186881289,0.5462822458270106,0.22003034901365706
181,5,268195404803960420401837781877857704339,0.6115326251896813,0.2336874051593323
181,6,252464159725312580745239827613322472759,0.5796661608497724,0.2336874051593323
181,7,247662148040881279548177364388040952708,0.5462822458270106,0.17754172989377845
181,8,3481708891016285883049741700877816945,0.543247344461305,0.18816388467374812
181,9,63928389695104299275614410006373341124,0.5508345978755691,0.1638846737481032
182,0,170846202948541438694765099493912102317,0.9592529711375212,0.4057724957555178
182,1,234237752429074112686990155013173473960,0.966044142614601,0.3938879456706282
182,2,143712022732705396992456536485382530990,0.9592529711375212,0.39558573853989815
182,3,198081495041167539485126176295035660669,0.9762308998302207,0.38200339558573854
182,4,320858623999246212082261178128327962601,0.9813242784380306,0.4227504244482173
182,5,52998059118642772182399265879915011089,0.8862478777589134,0.34974533106960953
182,6,257369124904686657833545003071267463739,0.9626485568760611,0.37521222410865873
182,7,337371131935395087433070954779587540133,0.9558573853989814,0.42105263157894735
182,8,12504711323472378025042576370801860210,0.9745331069609507,0.41086587436332767
182,9,212033260787255733270864519533165595745,0.9558573853989814,0.4159592529711375
183,0,308113410175139433883296700952266165619,0.7402376910016978,0.3565365025466893
183,1,55942055232430201861666147958596819516,0.7062818336162988,0.3378607809847199
183,2,131668478647280129116100224048476840720,0.7826825127334465,0.2920203735144312
183,3,128464032220423693017048001813380532358,0.6960950764006791,0.2835314091680815
183,4,230491865527789775862636843547414728182,0.735144312393888,0.31239388794567063
183,5,310434087431470395549433476648949305266,0.7792869269949066,0.3684210526315789
183,6,17290239611741879497984474261700898023,0.8098471986417657,0.3174872665534805
183,7,49968834168825993201334998688773638825,0.8081494057724957,0.3293718166383701
183,8,251029622161947199306681965127858252250,0.6910016977928692,0.300509337860781
183,9,245460345788996633821376386994847130413,0.8149405772495756,0.3395585738539898
184,0,218016488143994149440315871120570556555,0.5568760611205433,0.24448217317487267
184,1,129822439760471611935689652200445161447,0.5874363327674024,0.22750424448217318
184,2,88190116061586118060759512126156737408,0.6095076400679117,0.23769100169779286
184,3,311267231643893214551736086557208635652,0.499151103565365,0.1799660441426146
184,4,22696914797012646348171859080891884311,0.5365025466893039,0.18166383701188454
184,5,108413245769171134263185906963587278223,0.5517826825127334,0.1799660441426146
184,6,10393852541937970708896427912057131517,0.4923599320882852,0.1799660441426146
184,7,96417036547450628922983021981218075001,0.5636672325976231,0.19015280135823429
184,8,95402548979777358278239634184603788617,0.5415959252971138,0.21052631578947367
184,9,283331151104093845118737927432058836563,0.5959252971137521,0.20203735144312393
185,0,30049561160656447358299887489076048901,0.9969650986342944,0.5311077389984825
185,1,163288205698138119706613242881741999435,0.9696509863429439,0.5371775417298937
185,2,86289807075386177876274839805645046655,0.9939301972685888,0.5371775417298937
185,3,74138602980811166077219262431339272909,0.9863429438543247,0.5508345978755691
